"","country","year","total_pop","total_suicides","suicide_rate","gdp"
"494","Chile",2009,15584149,2148,13.7832357737339,11062
"495","Chile",2010,15751851,2001,12.7032689681994,13874
"496","Chile",2011,15910783,2027,12.7397878533068,15854
"497","Chile",2012,16075247,1841,11.4523901250164,16617
"498","Chile",2013,16242244,1738,10.7004918778464,17140
"499","Chile",2014,16406867,1789,10.903970879998,15883
"500","Chile",2015,16565725,1838,11.0951980670934,14729
"501","Chile",2017,220422924,1880,0.8529058438586,14998.81706
"502","Chile",2018,224417400,1824,0.812771202232982,15888.14436
"503","China, Hong Kong SAR",2017,16754580000,840,0.00501355450270911,8816.986905
"504","Colombia",1985,25052400,1001,3.99562516964443,1393
"505","Colombia",1986,25585600,958,3.74429366518667,1366
"506","Colombia",1987,28009432,951,3.39528484547634,1299
"507","Colombia",1988,28649501,912,3.18330151718873,1369
"508","Colombia",1989,29289829,831,2.83716234738004,1350
"509","Colombia",1990,29930973,865,2.88998289497638,1346
"510","Colombia",1991,30584178,1010,3.3023611097215,1348
"511","Colombia",1992,29615400,1086,3.66701108207217,1664
"512","Colombia",1993,30242200,1085,3.58770195290025,1845
"513","Colombia",1994,30874600,1198,3.88021221327564,2646
"514","Colombia",1995,33090899,1150,3.47527578504289,2796
"515","Colombia",1996,33703636,1209,3.58715006297837,2883
"516","Colombia",1997,34338825,1242,3.61689720018085,3106
"517","Colombia",1998,34987039,2052,5.86502904689934,2814
"518","Colombia",1999,35629408,2143,6.01469437830682,2419
"519","Colombia",2000,36252342,2358,6.50440735663368,2755
"520","Colombia",2001,36884428,2412,6.53934500488933,2662
"521","Colombia",2002,37478276,2379,6.34767725174979,2613
"522","Colombia",2003,38044513,2269,5.96406635563977,2489
"523","Colombia",2004,38604716,2244,5.81276132169966,3033
"524","Colombia",2005,39172790,2102,5.36596959266879,3742
"525","Colombia",2006,39708676,2177,5.48242907922692,4095
"526","Colombia",2007,40275206,2181,5.41524232054828,5150
"527","Colombia",2008,40859129,2220,5.43330231048244,5971
"528","Colombia",2009,41436173,2249,5.42762479536901,5643
"529","Colombia",2010,41989103,2107,5.01796859056503,6836
"530","Colombia",2011,42538305,2044,4.80508097348966,7885
"531","Colombia",2012,43055864,2119,4.92151313001174,8586
"532","Colombia",2013,43546298,2068,4.74896855755683,8731
"533","Colombia",2014,44021800,2126,4.82942542104139,8591
"534","Colombia",2015,44490427,2332,5.24157702509801,6552
"535","Colombia",2017,580220052,2711,0.467236523566407,6376.706716
"536","Colombia",2018,591323532,2871,0.485521012547831,6729.583332
"537","Colombia",2019,602248872,2930,0.486509836086501,6424.979492
"538","Costa Rica",1985,2236200,128,5.72399606475271,2145
"539","Costa Rica",1986,2292900,131,5.71328884818352,2389
"540","Costa Rica",1987,2400700,119,4.95688757445745,2433
"541","Costa Rica",1988,2465200,138,5.59792308940451,2460
"542","Costa Rica",1989,2556000,167,6.53364632237872,2686
"543","Costa Rica",1990,2627800,157,5.97457949615648,2817
"544","Costa Rica",1991,2704000,125,4.62278106508876,2651
"545","Costa Rica",1992,2778400,149,5.36279873308379,3070
"546","Costa Rica",1993,2853700,164,5.74692504467884,3342
"547","Costa Rica",1994,2929100,162,5.53070909152982,3562
"548","Costa Rica",1995,3135200,209,6.66624138810921,3672
"549","Costa Rica",1996,3192446,209,6.54670431387093,3639
"550","Costa Rica",1997,3279559,187,5.70198615118679,3827
"551","Costa Rica",1998,3365726,223,6.62561361204091,4046
"552","Costa Rica",1999,3449923,233,6.75377392480934,4115
"553","Costa Rica",2000,3531421,239,6.76781386303134,4233
"554","Costa Rica",2001,3606850,198,5.48955459750198,4412
"555","Costa Rica",2002,3680372,275,7.47207075806467,4485
"556","Costa Rica",2003,3751871,315,8.39581105000678,4583
"557","Costa Rica",2004,3820857,325,8.50594513220463,4850
"558","Costa Rica",2005,3887096,272,6.99751176713927,5133
"559","Costa Rica",2006,3953916,350,8.85198370425674,5716
"560","Costa Rica",2007,4015241,270,6.72437843706019,6661
"561","Costa Rica",2008,4072561,261,6.40874378554428,7517
"562","Costa Rica",2009,4128459,278,6.73374738613124,7403
"563","Costa Rica",2010,4184663,311,7.43190072892369,8906
"564","Costa Rica",2011,4235514,316,7.46072377520178,9978
"565","Costa Rica",2012,4290210,302,7.03928245936679,10832
"566","Costa Rica",2013,4347229,311,7.15398245641074,11443
"567","Costa Rica",2014,4403674,268,6.08582742500921,11485
"568","Costa Rica",2017,59926104,281,0.468910843928716,12225.57449
"569","Costa Rica",2018,60488808,391,0.646400570498926,12485.4239
"570","Costa Rica",2019,61014384,383,0.627720833828299,12693.82796
"571","Costa Rica",2020,61477260,351,0.570942816904982,12140.85415
"572","Croatia",1995,4497400,929,20.6563792413394,4978
"573","Croatia",1996,4220800,1001,23.7158832448825,5610
"574","Croatia",1997,4295100,946,22.0250983679076,5546
"575","Croatia",1998,4227900,1029,24.3383239906336,6015
"576","Croatia",1999,4283800,989,23.0869788505532,5459
"577","Croatia",2000,4118000,926,22.4866440019427,5288
"578","Croatia",2001,4180633,881,21.0733637705104,5571
"579","Croatia",2002,4217300,874,20.7241600075878,6373
"580","Croatia",2003,4225600,865,20.470465732677,8202
"581","Croatia",2004,4229600,871,20.5929638736524,9829
"582","Croatia",2005,4235875,874,20.63328119928,10722
"583","Croatia",2006,4234946,796,18.7959893703485,11914
"584","Croatia",2007,4230855,775,18.317810466206,14204
"585","Croatia",2008,4225583,793,18.7666411948363,16680
"586","Croatia",2009,4216050,790,18.7379181935698,14872
"587","Croatia",2010,4203963,776,18.4587733050933,14232
"588","Croatia",2011,4189029,702,16.758060161436,14890
"589","Croatia",2012,4054296,776,19.1401910467317,13952
"590","Croatia",2013,4044457,692,17.1098369941874,14362
"591","Croatia",2014,4030452,722,17.9136235836576,14299
"592","Croatia",2015,4001669,739,18.467294521361,12351
"593","Croatia",2016,3567043,683,19.1475123793013,12905
"594","Croatia",2017,49494372,634,1.28095372136452,13629.28959
"595","Croatia",2019,48783036,582,1.19303767809777,15311.7669
"596","Cuba",1992,9915600,2299,23.1856871999677,2227
"597","Cuba",1993,10004200,2374,23.7300333859779,2236
"598","Cuba",1994,10089300,2278,22.5783751102653,2820
"599","Cuba",1995,10168400,2222,21.8520121159671,2993
"600","Cuba",1996,10241600,2014,19.6648961099828,2443
"601","Cuba",1997,10260492,2029,19.7748801909304,2472
"602","Cuba",1998,10307978,2056,19.9457158329209,2497
"603","Cuba",1999,10350039,2050,19.8066886511249,2741
"604","Cuba",2000,10397209,1845,17.7451467985303,2940
"605","Cuba",2001,10433428,1652,15.8337221476968,3037
"606","Cuba",2002,10479415,1606,15.3252829475691,3205
"607","Cuba",2003,10531074,1499,14.2340657752476,3409
"608","Cuba",2004,10578701,1515,14.32122904315,3611
"609","Cuba",2005,10616406,1397,13.1588788145442,4017
"610","Cuba",2006,10653638,1376,12.9157758129195,4951
"611","Cuba",2007,10678023,1307,12.2400935079462,5488
"612","Cuba",2008,10693814,1377,12.8766032399666,5686
"613","Cuba",2009,10708230,1477,13.7931292099628,5797
"614","Cuba",2010,10725848,1558,14.5256580179022,5997
"615","Cuba",2011,10748034,1529,14.225857491705,6419
"616","Cuba",2012,10770535,1495,13.8804618340686,6791
"617","Cuba",2013,10792690,1499,13.8890304456072,7148
"618","Cuba",2014,10813411,1453,13.4370181619842,7459
"619","Cuba",2015,10832068,1511,13.9493215884538,8044
"620","Cuba",2017,136036860,1568,1.15262878017032,8541.213686
"621","Cuba",2018,135938928,1498,1.10196543553735,8824.194008
"622","Cuba",2019,135800364,1465,1.07878945007835,9125.878679
"623","Cyprus",1999,856733,1,0.116722479465598,12389
"624","Cyprus",2000,875229,7,0.799790683352586,11635
"625","Cyprus",2004,690616,7,1.01358786938038,25227
"626","Cyprus",2005,701263,17,2.42419748368301,26671
"627","Cyprus",2006,713426,19,2.66320543406044,28600
"628","Cyprus",2007,728566,19,2.60786256838776,33048
"629","Cyprus",2008,747034,41,5.48837134588252,37267
"630","Cyprus",2009,767174,32,4.17115282843266,33816
"631","Cyprus",2010,787081,38,4.82796560963865,32477
"632","Cyprus",2011,800820,30,3.74616018580955,34249
"633","Cyprus",2012,814305,36,4.42094792491757,30752
"634","Cyprus",2013,813016,45,5.53494642171864,29624
"635","Cyprus",2014,804818,44,5.4670745435614,29024
"636","Cyprus",2015,796037,40,5.02489205903746,24718
"637","Cyprus",2016,711344,36,5.060842574057,25098
"638","Cyprus",2017,14502276,34,0.234445958689519,26608.87509
"639","Cyprus",2018,14625972,41,0.280323249627444,29334.11093
"640","Czech Republic",1990,9710900,1997,20.5645202813333,4168
"641","Czech Republic",1991,9667500,1904,19.6948538919059,3070
"642","Czech Republic",1992,9681900,1991,20.5641454673153,3573
"643","Czech Republic",1993,9703400,1917,19.7559618278129,4186
"644","Czech Republic",1994,9723700,1872,19.251930849368,4891
"645","Czech Republic",1995,9744300,1733,17.7847562164547,6134
"646","Czech Republic",1996,9763900,1568,16.0591566894376,6861
"647","Czech Republic",1997,9786700,1666,17.0231027823475,6314
"648","Czech Republic",1998,9808300,1613,16.4452555488719,6779
"649","Czech Republic",1999,9819215,1610,16.3964227282935,6606
"650","Czech Republic",2000,9819742,1649,16.7927018856504,6278
"651","Czech Republic",2001,9838083,1623,16.4971163589492,6863
"652","Czech Republic",2002,9752463,1534,15.7293598550438,8399
"653","Czech Republic",2003,9748550,1719,17.6333916326018,10220
"654","Czech Republic",2004,9746647,1583,16.2414828402014,12226
"655","Czech Republic",2005,9761733,1565,16.0319894018818,13961
"656","Czech Republic",2006,9780319,1400,14.3144615221651,15896
"657","Czech Republic",2007,9818295,1379,14.0452084603284,19273
"658","Czech Republic",2008,9899594,1379,13.9298641944306,23811
"659","Czech Republic",2009,9937407,1464,14.7322133429777,20748
"660","Czech Republic",2010,9945273,1502,15.102652285161,20862
"661","Czech Republic",2011,9906318,1590,16.0503630107574,23010
"662","Czech Republic",2012,9923127,1658,16.708442812432,20898
"663","Czech Republic",2013,9936780,1577,15.870332240424,21073
"664","Czech Republic",2014,9963127,1489,14.9451070933854,20859
"665","Czech Republic",2015,9989325,1387,13.8848220475357,18703
"666","Czech Republic",2016,8929942,1318,14.7593343831349,19505
"667","Czechia",2017,127133256,1397,1.0988470239447,20636.19995
"668","Czechia",2018,127559136,1352,1.05990056251243,23419.73561
"669","Czechia",2019,128062440,1191,0.930015077020241,23660.14881
"670","Czechia",2020,128374296,1224,0.953461898634287,22931.2746
"671","Denmark",1994,4874900,999,20.4927280559601,32034
"672","Denmark",1995,4889100,924,18.8991838988771,37841
"673","Denmark",1996,4917300,892,18.1400361987269,38158
"674","Denmark",1997,4937300,817,16.5475057217508,35148
"675","Denmark",1998,4956400,763,15.394237753208,35710
"676","Denmark",1999,4976200,762,15.3128893533218,35763
"677","Denmark",2000,4998610,728,14.5640488055679,32841
"678","Denmark",2001,5018451,727,14.486541763584,32837
"679","Denmark",2002,5041222,688,13.6474846773263,35435
"680","Denmark",2003,5056783,633,12.5178398993985,43129
"681","Denmark",2004,5072927,661,13.0299529246133,49552
"682","Denmark",2005,5089852,631,12.3972170507119,51960
"683","Denmark",2006,5110460,650,12.719011595825,55354
"684","Denmark",2007,5133001,581,11.3189146076535,62229
"685","Denmark",2008,5162525,603,11.6803308458555,68447
"686","Denmark",2009,5192790,622,11.9781466225285,61863
"687","Denmark",2010,5217785,563,10.7900191364727,61711
"688","Denmark",2011,5244150,589,11.2315627890125,65598
"689","Denmark",2012,5270539,661,12.5414117986794,62071
"690","Denmark",2013,5299698,610,11.5100898202124,64831
"691","Denmark",2014,5339166,629,11.7808661502564,66114
"692","Denmark",2015,5383060,564,10.4773121607413,55972
"693","Denmark",2017,69179760,583,0.842732036075291,57610.09818
"694","Denmark",2018,69523632,584,0.840002144882189,61591.92887
"695","Dominica",1985,66400,0,0,1485
"696","Dominican Republic",2017,127766928,649,0.507956174699606,7609.353275
"697","Dominican Republic",2018,129186372,711,0.55036765023481,8050.644076
"698","Ecuador",1985,7661800,393,5.12934297423582,2238
"699","Ecuador",1986,7881300,377,4.78347480745562,1943
"700","Ecuador",1987,8356800,390,4.66685812751292,1669
"701","Ecuador",1988,8593200,466,5.42289251966671,1519
"702","Ecuador",1989,8578619,431,5.02411868390472,1619
"703","Ecuador",1990,8800933,448,5.0903693960629,1732
"704","Ecuador",1991,9091700,494,5.43352728312637,1869
"705","Ecuador",1992,9253155,505,5.45759797604169,1955
"706","Ecuador",1993,9488483,574,6.04943909368863,1996
"707","Ecuador",1994,9725255,512,5.26464344636722,2335
"708","Ecuador",1995,9960563,546,5.48161785634005,2453
"709","Ecuador",1996,10195848,593,5.81609298216294,2474
"710","Ecuador",1997,10427773,579,5.55247990150917,2701
"711","Ecuador",1998,10656446,546,5.12365942641665,2626
"712","Ecuador",1999,10883283,616,5.66005680455061,1805
"713","Ecuador",2000,11109383,534,4.80674759345321,1650
"714","Ecuador",2001,11328328,584,5.15521796332168,2160
"715","Ecuador",2002,11548770,577,4.99620305885389,2472
"716","Ecuador",2003,11771002,675,5.7344311045058,2755
"717","Ecuador",2004,11994153,791,6.59488002195737,3051
"718","Ecuador",2005,12217643,943,7.71834632915694,3397
"719","Ecuador",2006,12449374,900,7.22927915893602,3759
"720","Ecuador",2007,12677354,1005,7.92752178411994,4024
"721","Ecuador",2008,12903183,928,7.19202385953915,4787
"722","Ecuador",2009,13130161,964,7.34187493969038,4762
"723","Ecuador",2010,13360285,912,6.82620168656582,5206
"724","Ecuador",2011,13583553,918,6.75817291690915,5836
"725","Ecuador",2012,13815861,976,7.06434437926091,6364
"726","Ecuador",2013,14054613,676,4.80980870835789,6769
"727","Ecuador",2014,14295145,734,5.13461038695305,7116
"728","Ecuador",2015,14534024,1073,7.3826766764662,6832
"729","Ecuador",2017,200363328,1184,0.59092649928434,6213.503127
"730","Ecuador",2018,204188064,1221,0.59797814626422,6295.934662
"731","Ecuador",2019,208124880,1194,0.57369402447223,6222.524653
"732","Ecuador",2020,211063140,1071,0.507431093842345,5600.389615
"733","Egypt",2017,1221472632,67,0.00548518225007599,2444.290387
"734","Egypt",2018,1244889180,86,0.00690824543916431,2537.125185
"735","Egypt",2019,1267424052,72,0.00568081376445269,3019.092283
"736","El Salvador",1990,4510552,571,12.6592044610061,1068
"737","El Salvador",1991,4576985,474,10.3561624082229,1148
"738","El Salvador",1992,4591600,419,9.12535935185992,1266
"739","El Salvador",1993,4694300,424,9.03223057750889,1423
"740","El Salvador",1995,4836397,620,12.8194604371808,1845
"741","El Salvador",1996,4892391,540,11.0375478983589,1959
"742","El Salvador",1997,4949302,577,11.6582095818764,2065
"743","El Salvador",1998,5006338,512,10.2270362089016,2185
"744","El Salvador",1999,5062759,515,10.1723190853051,2229
"745","El Salvador",2000,5118189,461,9.00709215701101,2303
"746","El Salvador",2001,5175094,514,9.93218673902348,2373
"747","El Salvador",2002,5230458,436,8.33579009715784,2421
"748","El Salvador",2003,5283542,527,9.97436946654347,2507
"749","El Salvador",2004,5333170,464,8.7002664456599,2573
"750","El Salvador",2005,5378879,455,8.45901162677205,2733
"751","El Salvador",2006,5429044,411,7.57039360889321,2947
"752","El Salvador",2007,5467861,501,9.16263233465518,3111
"753","El Salvador",2008,5499287,490,8.91024600098158,3271
"754","El Salvador",2009,5528910,506,9.15189431551608,3184
"755","El Salvador",2010,5560453,399,7.17567435602819,3318
"756","El Salvador",2011,5585785,485,8.68275452778795,3631
"757","El Salvador",2012,5618823,512,9.1122286642594,3806
"758","El Salvador",2013,5657250,484,8.55539352158734,3885
"759","El Salvador",2014,5696329,386,6.77629399565931,3965
"760","El Salvador",2017,75199848,267,0.355053909151519,3910.254403
"761","El Salvador",2018,75316104,232,0.308035051839644,4052.624775
"762","Estonia",1995,1356651,594,43.784289400885,3224
"763","Estonia",1996,1342202,545,40.6049163985749,3536
"764","Estonia",1997,1331234,522,39.2117388828711,3806
"765","Estonia",1998,1321719,477,36.0893654400065,4250
"766","Estonia",1999,1313198,468,35.6381901282213,4361
"767","Estonia",2000,1334175,377,28.257162666067,4262
"768","Estonia",2001,1325610,401,30.2502244249817,4711
"769","Estonia",2002,1316690,371,28.1767158556684,5561
"770","Estonia",2003,1307160,342,26.1635912971633,7523
"771","Estonia",2004,1297650,323,24.8911493854275,9293
"772","Estonia",2005,1288495,273,21.1875094587096,10870
"773","Estonia",2006,1278915,247,19.3132459936743,13264
"774","Estonia",2007,1270415,251,19.7573233943239,17504
"775","Estonia",2008,1264005,242,19.1454938864957,19141
"776","Estonia",2009,1259010,269,21.3659939158545,15609
"777","Estonia",2010,1254225,223,17.7799039247344,15540
"778","Estonia",2011,1249427,218,17.4479981623576,18545
"779","Estonia",2012,1251631,237,18.9352932293943,18411
"780","Estonia",2013,1243096,218,17.536859582848,20221
"781","Estonia",2014,1241852,241,19.4064993252014,21117
"782","Estonia",2015,1243450,195,15.6821745948772,18149
"783","Estonia",2017,15808608,226,1.42960088579589,20387.28315
"784","Estonia",2018,15863724,196,1.23552326049041,23052.30126
"785","Estonia",2019,15922776,193,1.21210020162313,23397.12001
"786","Estonia",2020,15954264,210,1.31626253646047,23027.027
"787","Fiji",2001,719459,36,5.00375976949347,2307
"788","Fiji",2002,723187,42,5.80762651983512,2548
"789","Fiji",2003,725591,10,1.37818688489797,3192
"790","Fiji",2004,728408,24,3.29485672864658,3744
"791","Fiji",2005,732607,22,3.00297430955478,4104
"792","Fiji",2006,737759,24,3.25309484533567,4206
"793","Fiji",2007,745055,13,1.74483762943675,4570
"794","Fiji",2008,753658,37,4.90938860862619,4675
"795","Fiji",2009,762403,26,3.41026989662947,3765
"796","Fiji",2011,776325,38,4.89485717966058,4862
"797","Fiji",2012,782939,32,4.08716387866743,5073
"798","Finland",1987,4614100,1363,29.5398886023277,19861
"799","Finland",1988,4633600,1402,30.2572513812155,23546
"800","Finland",1989,4654300,1413,30.359022839095,25582
"801","Finland",1990,4675100,1512,32.3415541913542,30271
"802","Finland",1991,4698500,1493,31.7760987549218,27214
"803","Finland",1992,4720900,1451,30.7356648096761,23857
"804","Finland",1993,4741000,1397,29.4663573085847,18826
"805","Finland",1994,4761600,1387,29.1288642473118,21699
"806","Finland",1995,4781300,1388,29.029761780269,28068
"807","Finland",1996,4802200,1247,25.96726500354,27508
"808","Finland",1997,4823200,1322,27.4091889202189,26296
"809","Finland",1998,4844673,1228,25.3474279894639,27646
"810","Finland",1999,4864255,1207,24.8136662243242,27800
"811","Finland",2000,4881820,1165,23.864050702402,25716
"812","Finland",2001,4898983,1204,24.5765294551951,26383
"813","Finland",2002,4915614,1095,22.2759557605622,28390
"814","Finland",2003,4929856,1075,21.8059107608823,34701
"815","Finland",2004,4944765,1064,21.5177060992787,39793
"816","Finland",2005,4961784,994,20.0331171207775,41202
"817","Finland",2006,4979740,1062,21.3264146320892,43487
"818","Finland",2007,4998853,995,19.9045661074651,51089
"819","Finland",2008,5020096,1033,20.57729573299,56521
"820","Finland",2009,5042316,1034,20.5064498139347,49878
"821","Finland",2010,5063494,954,18.8407451455457,48939
"822","Finland",2011,5085985,912,17.9316297629663,53809
"823","Finland",2012,5110450,873,17.0826443855238,50232
"824","Finland",2013,5135433,887,17.2721560187817,52572
"825","Finland",2014,5159944,789,15.2908636217757,52832
"826","Finland",2015,5181797,731,14.1070752096232,44862
"827","Finland",2017,66098568,824,1.24662307358913,46297.49635
"828","Finland",2018,66186300,810,1.22381822220006,49964.49991
"829","Finland",2019,66259272,746,1.1258801636094,48628.64176
"830","France",1985,51382600,12501,24.3292476441441,10765
"831","France",1986,51637600,12529,24.2633274977923,14940
"832","France",1987,51900800,12161,23.431238054134,17999
"833","France",1988,52157600,11599,22.238369863644,19534
"834","France",1989,52417900,11715,22.3492356618636,19558
"835","France",1990,52952900,11403,21.534231364099,23968
"836","France",1991,53282900,11502,21.5866628880936,23821
"837","France",1992,53622300,11644,21.7148462486689,26136
"838","France",1993,53945400,12251,22.7099993697331,24521
"839","France",1994,54247100,12041,22.1965782502659,25697
"840","France",1995,54528500,11819,21.6749039493109,29363
"841","France",1996,54791600,11279,20.585272195008,29305
"842","France",1997,55045500,11139,20.2359865929095,26394
"843","France",1998,55280700,10534,19.0554750572985,27190
"844","France",1999,55043393,10268,18.6543732869084,27118
"845","France",2000,55267624,10849,19.6299374114581,24648
"846","France",2001,55511272,10449,18.8232040512421,24796
"847","France",2002,55935517,10643,19.0272667006904,26714
"848","France",2003,56360402,10871,19.288364905559,32656
"849","France",2004,56813922,10804,19.016465717681,37240
"850","France",2005,57160687,10713,18.7419021048505,38420
"851","France",2006,57824447,10423,18.0252480408503,40097
"852","France",2007,58167011,10127,17.4102121217815,45682
"853","France",2008,58482967,10353,17.7025902259713,49901
"854","France",2009,58770727,10499,17.8643357602161,45775
"855","France",2010,59056283,10379,17.5747599963242,44747
"856","France",2011,59344643,10408,17.5382300302994,48217
"857","France",2012,59638457,9743,16.3367741053394,45002
"858","France",2013,59910069,9600,16.0240175987779,46922
"859","France",2014,60275954,8881,14.7339020133966,47318
"860","Georgia",1990,4986400,196,3.93069148082785,1555
"861","Georgia",1991,5018550,174,3.46713692201931,1267
"862","Georgia",1992,4988700,204,4.08924168621084,740
"863","Georgia",1994,4518900,123,2.72190134767311,556
"864","Georgia",1995,4410850,138,3.12864867315824,611
"865","Georgia",1996,4310350,162,3.75839548992541,718
"866","Georgia",1997,4240600,176,4.15035608168655,828
"867","Georgia",1998,4209250,148,3.51606580744788,858
"868","Georgia",1999,4187750,189,4.51316339323026,669
"869","Georgia",2000,4165600,130,3.12079892452468,734
"870","Georgia",2001,4140950,100,2.41490479237856,777
"871","Georgia",2004,4089850,175,4.27888553369928,1253
"872","Georgia",2005,4132000,87,2.1055179090029,1552
"873","Georgia",2006,4166500,72,1.72806912276491,1859
"874","Georgia",2007,4154900,104,2.50306866591254,2448
"875","Georgia",2009,4158750,188,4.52058911932672,2589
"876","Georgia",2010,4193800,112,2.67060899422958,2775
"877","Georgia",2011,4202600,99,2.35568457621472,3435
"878","Georgia",2012,4200900,104,2.47565997762384,3772
"879","Georgia",2013,4192600,157,3.74469303057768,3850
"880","Georgia",2014,3470600,194,5.58981155996081,4757
"881","Georgia",2015,3458400,192,5.55170020818876,4046
"882","Georgia",2017,44736048,150,0.335300069420526,4357.000936
"883","Georgia",2018,44718588,250,0.559051640897069,4722.787783
"884","Georgia",2019,44641932,261,0.584652115862727,4697.983652
"885","Georgia",2020,44672592,202,0.452178821412467,4266.690795
"886","Germany",1990,74958800,13924,18.5755374952641,23546
"887","Germany",1991,75495900,14010,18.5572991380989,24662
"888","Germany",1992,76131700,13458,17.6772619027291,27888
"889","Germany",1993,76793400,12690,16.5248576049504,26937
"890","Germany",1994,77163400,12718,16.4819072254463,28588
"891","Germany",1995,77547500,12888,16.6194912795383,33420
"892","Germany",1996,77882500,12225,15.6967226270343,32147
"893","Germany",1997,78067900,12256,15.6991541978201,28420
"894","Germany",1998,78071100,11654,14.9274187247266,28733
"895","Germany",1999,78141200,11160,14.2818385179649,28154
"896","Germany",2000,78242066,11073,14.1522336590652,24922
"897","Germany",2001,78421514,11167,14.2397148823217,24874
"898","Germany",2002,78633771,11176,14.2127229279135,26441
"899","Germany",2003,78756461,11155,14.1639172943538,31816
"900","Germany",2004,78811814,10741,13.6286673975046,35772
"901","Germany",2005,78851254,10270,13.0245233639531,36289
"902","Germany",2006,78828994,9775,12.4002597318444,38088
"903","Germany",2007,78776585,9409,11.9439043974805,43667
"904","Germany",2008,78662789,9459,12.0247452706006,47702
"905","Germany",2009,78448602,9579,12.2105426429396,43570
"906","Germany",2010,78349067,10030,12.8016840328169,43614
"907","Germany",2011,78371140,10153,12.95502400501,47947
"908","Germany",2012,78508115,9896,12.6050663679799,45142
"909","Germany",2013,77270988,10091,13.0592351168074,48563
"910","Germany",2014,77552369,10217,13.1743235335596,50167
"911","Germany",2015,78136683,10088,12.9107093015453,43201
"912","Germany",2017,991884024,7757,0.782047075293956,44542.2952
"913","Germany",2018,994869384,7830,0.787037989702576,47950.18081
"914","Germany",2019,997115544,7671,0.769319066998719,46794.89929
"915","Germany",2020,997930452,7766,0.77821054407507,46208.42947
"916","Greece",1985,9275400,405,4.36638851154667,5156
"917","Greece",1986,9334000,393,4.21041354188987,6040
"918","Greece",1987,9387400,410,4.36755651192023,6994
"919","Greece",1988,9450000,403,4.26455026455026,8070
"920","Greece",1989,9527500,383,4.01994227236946,8310
"921","Greece",1990,9617000,349,3.62899032962462,10179
"922","Greece",1991,9721144,381,3.91929180351613,10816
"923","Greece",1992,9834155,351,3.56919328605254,11818
"924","Greece",1993,9930405,412,4.14887408922395,10957
"925","Greece",1994,10018932,355,3.54329183988872,11638
"926","Greece",1995,10101632,370,3.66277449030018,13550
"927","Greece",1996,10178479,356,3.49757562009019,14330
"928","Greece",1997,10248806,374,3.64920557575195,13968
"929","Greece",1998,10310630,403,3.90858754508696,14008
"930","Greece",1999,10362363,381,3.6767675480969,13756
"931","Greece",2000,10403059,382,3.67199686169232,12509
"932","Greece",2001,10441529,334,3.19876523830945,13043
"933","Greece",2002,10482045,323,3.08145977240128,14676
"934","Greece",2003,10515665,375,3.56610827750789,19202
"935","Greece",2004,10547290,353,3.34683127135027,22804
"936","Greece",2005,10582816,400,3.77971231853601,23414
"937","Greece",2006,10618891,394,3.71036862512291,25739
"938","Greece",2007,10653591,328,3.07877409598322,29896
"939","Greece",2008,10686723,373,3.49031223135474,33168
"940","Greece",2009,10719618,391,3.6475180365569,30785
"941","Greece",2010,10735384,377,3.51175141941825,27886
"942","Greece",2011,10728724,477,4.44600867726675,26825
"943","Greece",2012,10539802,508,4.81982488855104,23309
"944","Greece",2013,10431289,533,5.10962739120736,22994
"945","Greece",2014,10380547,565,5.44287309714989,22834
"946","Greece",2015,10331286,529,5.12036933253034,18927
"947","Greece",2017,129056148,523,0.405249969183956,18536.19072
"948","Greece",2018,128794584,567,0.440235903087353,19747.34258
"949","Greece",2019,128658984,530,0.411941695420197,19133.75776
"950","Grenada",1985,85375,1,1.17130307467057,1965
"951","Grenada",1988,87300,4,4.58190148911798,2707
"952","Grenada",1989,81805,4,4.88967667013019,3268
"953","Grenada",1990,82000,2,2.4390243902439,3391
"954","Grenada",1991,82400,0,0,3650
"955","Grenada",1992,83528,0,0,3713
"956","Grenada",1993,85304,3,3.51683391165713,3632
"957","Grenada",1994,87036,4,4.59579943931247,3735
"958","Grenada",1995,88433,1,1.13079958838895,3869
"959","Grenada",1996,89772,1,1.11393307490086,4087
"960","Grenada",2001,91415,0,0,5693
"961","Grenada",2002,91908,0,0,5879
"962","Grenada",2003,92567,4,4.32119437812611,6385
"963","Grenada",2004,93202,1,1.07293834896247,6428
"964","Grenada",2005,93685,6,6.404440412019,7422
"965","Grenada",2006,94126,1,1.06240571149311,7423
"966","Grenada",2007,94418,3,3.17736024910504,8035
"967","Grenada",2008,94585,0,0,8733
"968","Grenada",2009,94746,0,0,8140
"969","Grenada",2010,94980,0,0,8118
"970","Grenada",2011,95102,1,1.05150259721141,8188
"971","Grenada",2012,95426,2,2.09586485863392,8382
"972","Grenada",2013,95876,0,0,8789
"973","Grenada",2014,96393,0,0,9456
"974","Grenada",2015,96892,0,0,10290
"975","Grenada",2016,79012,0,0,10838
"976","Grenada",2017,1451052,1,0.0689155178449842,10152.83281
"977","Grenada",2018,1462056,0,0,10466.88221
"978","Guatemala",1986,6924188,203,2.931751708648,1044
"979","Guatemala",1987,7108740,241,3.39019291745091,997
"980","Guatemala",1988,7300076,174,2.38353682893164,1074
"981","Guatemala",1989,7493108,152,2.02853075119163,1122
"982","Guatemala",1990,7683992,158,2.05622285915967,996
"983","Guatemala",1991,7880665,156,1.97952837736409,1194
"984","Guatemala",1992,8069672,173,2.14382938984385,1294
